"status","coordinate_basis","floor","equipment_category","label","drawing_x","drawing_y","confidence","location_count","source_count","nearby_name","display_label","nearby_name_distance","nearby_name_layer","nearby_name_handle"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","159578.5718067601","-240971.2759165933","0.82","1","1","OM-1","Junction Box / OM-1","1622.3","------00 Switch Gear_Number","8C856F"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","157928.5711642781","-237321.2759165933","0.82","1","1","CRB-1-2","Junction Box / CRB-1-2","1569.5","------00 Switch Gear_Number","8C8566"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","157928.5718067601","-237321.2759165933","0.82","1","1","CRB-1-2","Junction Box / CRB-1-2","1569.5","------00 Switch Gear_Number","8C8566"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","159578.5711642781","-237321.2759165933","0.82","1","1","OF-1","Junction Box / OF-1","1629.4","------00 Switch Gear_Number","8C856C"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","159578.5718067601","-237321.2759165933","0.82","1","1","OF-1","Junction Box / OF-1","1629.4","------00 Switch Gear_Number","8C856C"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","157928.5711642781","-233671.2759165933","0.82","1","1","CRB-1-1","Junction Box / CRB-1-1","1569.5","------00 Switch Gear_Number","8C8563"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","157928.5718067601","-233671.2759165933","0.82","1","1","CRB-1-1","Junction Box / CRB-1-1","1569.5","------00 Switch Gear_Number","8C8563"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.9912235309","-223871.2727042644","0.82","1","1","C1-5","Junction Box / C1-5","1632.2","------00 Switch Gear_Number","8D08BB"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.991866013","-223871.2727042644","0.82","1","1","C1-5","Junction Box / C1-5","1632.2","------00 Switch Gear_Number","8D08BB"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.9912235309","-223871.2727042644","0.82","1","1","C1-4","Junction Box / C1-4","1632.2","------00 Switch Gear_Number","8C85B2"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.991866013","-223871.2727042644","0.82","1","1","C1-4","Junction Box / C1-4","1632.2","------00 Switch Gear_Number","8C85B2"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.9912235309","-220221.2727042645","0.82","1","1","CR-1-3","Junction Box / CR-1-3","1590.9","------00 Switch Gear_Number","8C85B5"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.991866013","-220221.2727042645","0.82","1","1","CR-1-3","Junction Box / CR-1-3","1590.9","------00 Switch Gear_Number","8C85B5"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.9912235309","-220221.2727042645","0.82","1","1","C1-3","Junction Box / C1-3","1632.2","------00 Switch Gear_Number","8C8594"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.991866013","-220221.2727042645","0.82","1","1","C1-3","Junction Box / C1-3","1632.2","------00 Switch Gear_Number","8C8594"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.9912235309","-216571.2727042645","0.82","1","1","CR-1-2","Junction Box / CR-1-2","1590.9","------00 Switch Gear_Number","8C85A8"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.991866013","-216571.2727042645","0.82","1","1","CR-1-2","Junction Box / CR-1-2","1590.9","------00 Switch Gear_Number","8C85A8"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.9912235309","-216571.2727042645","0.82","1","1","C1-2","Junction Box / C1-2","1632.2","------00 Switch Gear_Number","8C8591"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.991866013","-216571.2727042645","0.82","1","1","C1-2","Junction Box / C1-2","1632.2","------00 Switch Gear_Number","8C8591"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.9912235309","-212921.2727042645","0.82","1","1","CR-1-1","Junction Box / CR-1-1","1590.9","------00 Switch Gear_Number","8C859E"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","130925.991866013","-212921.2727042645","0.82","1","1","CR-1-1","Junction Box / CR-1-1","1590.9","------00 Switch Gear_Number","8C859E"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.9912235309","-212921.2727042645","0.82","1","1","C1-1","Junction Box / C1-1","1632.2","------00 Switch Gear_Number","8C858E"
"confirmed","XR-PLAN","1F","Junction Box","Junction Box","132575.991866013","-212921.2727042645","0.82","1","1","C1-1","Junction Box / C1-1","1632.2","------00 Switch Gear_Number","8C858E"
"confirmed","XR-PLAN","1F","LV","LV","318151.2235700522","-317462.9097813009","0.82","1","1","CRB-1-6","LV / CRB-1-6","393.3","------00 Switch Gear_Number","8D138E"
"confirmed","XR-PLAN","1F","LV","LV","317451.2235700486","-317462.9097812908","0.82","1","1","CRB-1-6","LV / CRB-1-6","393.3","------00 Switch Gear_Number","8D19A2"
"confirmed","XR-PLAN","1F","LV","LV","307251.0732152821","-317287.9369552154","0.82","1","1","BU-2","LV / BU-2","304.4","------00 Switch Gear_Number","8D13FE"
"confirmed","XR-PLAN","1F","LV","LV","306551.0732152787","-317287.9369552053","0.82","1","1","BU-2","LV / BU-2","304.4","------00 Switch Gear_Number","8D1AF4"
"confirmed","XR-PLAN","1F","LV","LV","311381.37392482","-316927.9369551361","0.82","1","1","CRB-1-17","LV / CRB-1-17","445.8","------00 Switch Gear_Number","8D1454"
"confirmed","XR-PLAN","1F","LV","LV","312081.3739248165","-316927.936955126","0.82","1","1","CRB-1-17","LV / CRB-1-17","445.8","------00 Switch Gear_Number","8D1BA3"
"confirmed","XR-PLAN","1F","LV","LV","318151.223570053","-316627.9369551864","0.82","1","1","CRB-1-5","LV / CRB-1-5","403.8","------00 Switch Gear_Number","8D1389"
"confirmed","XR-PLAN","1F","LV","LV","317451.2235700494","-316627.9369551763","0.82","1","1","CRB-1-5","LV / CRB-1-5","403.8","------00 Switch Gear_Number","8D199D"
"confirmed","XR-PLAN","1F","LV","LV","300901.2235700522","-316315.7335930869","0.82","1","1","OM-8","LV / OM-8","304.4","------00 Switch Gear_Number","8D132D"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700485","-316315.7335930769","0.82","1","1","OM-8","LV / OM-8","304.4","------00 Switch Gear_Number","8D18C1"
"confirmed","XR-PLAN","1F","LV","LV","311701.37392482","-316027.9369551343","0.82","1","1","CRB-1-16","LV / CRB-1-16","445.8","------00 Switch Gear_Number","8D1457"
"confirmed","XR-PLAN","1F","LV","LV","312401.3739248165","-316027.9369551242","0.82","1","1","CRB-1-16","LV / CRB-1-16","445.8","------00 Switch Gear_Number","8D1BA6"
"confirmed","XR-PLAN","1F","LV","LV","318151.2235700522","-315712.9097812734","0.82","1","1","CRB-1-4","LV / CRB-1-4","393.3","------00 Switch Gear_Number","8D1386"
"confirmed","XR-PLAN","1F","LV","LV","317451.2235700486","-315712.9097812632","0.82","1","1","CRB-1-4","LV / CRB-1-4","393.3","------00 Switch Gear_Number","8D199A"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700507","-315627.9369551593","0.82","1","1","OF-1","LV / OF-1","302.5","------00 Switch Gear_Number","8D1363"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700472","-315627.9369551493","0.82","1","1","OF-1","LV / OF-1","302.5","------00 Switch Gear_Number","8D1975"
"confirmed","XR-PLAN","1F","LV","LV","300901.2235700522","-315312.9097812734","0.82","1","1","OM-7","LV / OM-7","304.4","------00 Switch Gear_Number","8D1397"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700485","-315312.9097812634","0.82","1","1","OM-7","LV / OM-7","304.4","------00 Switch Gear_Number","8D19AF"
"confirmed","XR-PLAN","1F","LV","LV","311381.37392482","-315127.936955162","0.82","1","1","CRB-1-15","LV / CRB-1-15","445.8","------00 Switch Gear_Number","8D145A"
"confirmed","XR-PLAN","1F","LV","LV","312081.3739248165","-315127.9369551518","0.82","1","1","CRB-1-15","LV / CRB-1-15","445.8","------00 Switch Gear_Number","8D1BA9"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700507","-314827.9369551593","0.82","1","1","OF-2","LV / OF-2","302.5","------00 Switch Gear_Number","8D1375"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700472","-314827.9369551493","0.82","1","1","OF-2","LV / OF-2","302.5","------00 Switch Gear_Number","8D1987"
"confirmed","XR-PLAN","1F","LV","LV","318151.2235700522","-314712.9097812734","0.82","1","1","CRB-1-3","LV / CRB-1-3","393.3","------00 Switch Gear_Number","8D1383"
"confirmed","XR-PLAN","1F","LV","LV","317451.2235700486","-314712.9097812632","0.82","1","1","CRB-1-3","LV / CRB-1-3","393.3","------00 Switch Gear_Number","8D1997"
"confirmed","XR-PLAN","1F","LV","LV","300901.223570053","-314427.9369551316","0.82","1","1","OM-6","LV / OM-6","310.0","------00 Switch Gear_Number","8D132A"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700494","-314427.9369551214","0.82","1","1","OM-6","LV / OM-6","310.0","------00 Switch Gear_Number","8D18BE"
"confirmed","XR-PLAN","1F","LV","LV","311701.3739248193","-314262.9097811938","0.82","1","1","CRB-1-14","LV / CRB-1-14","434.4","------00 Switch Gear_Number","8D1451"
"confirmed","XR-PLAN","1F","LV","LV","312401.3739248157","-314262.9097811837","0.82","1","1","CRB-1-14","LV / CRB-1-14","434.4","------00 Switch Gear_Number","8D1BA0"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700502","-313902.9097812188","0.82","1","1","OF-3","LV / OF-3","297.8","------00 Switch Gear_Number","8D1366"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700466","-313902.9097812086","0.82","1","1","OF-3","LV / OF-3","297.8","------00 Switch Gear_Number","8D1978"
"confirmed","XR-PLAN","1F","LV","LV","318151.2235700522","-313662.9097812735","0.82","1","1","CRB-1-2","LV / CRB-1-2","393.3","------00 Switch Gear_Number","8D1380"
"confirmed","XR-PLAN","1F","LV","LV","317451.2235700486","-313662.9097812634","0.82","1","1","CRB-1-2","LV / CRB-1-2","393.3","------00 Switch Gear_Number","8D1994"
"confirmed","XR-PLAN","1F","LV","LV","300901.2235700533","-313627.9369551865","0.82","1","1","OM-5","LV / OM-5","310.0","------00 Switch Gear_Number","8D1339"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700497","-313627.9369551763","0.82","1","1","OM-5","LV / OM-5","310.0","------00 Switch Gear_Number","8D18CD"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700502","-312912.9097812737","0.82","1","1","OF-4","LV / OF-4","297.8","------00 Switch Gear_Number","8D1369"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700466","-312912.9097812636","0.82","1","1","OF-4","LV / OF-4","297.8","------00 Switch Gear_Number","8D197B"
"confirmed","XR-PLAN","1F","LV","LV","300901.2235700522","-312712.9097812459","0.82","1","1","OM-4","LV / OM-4","304.4","------00 Switch Gear_Number","8D1394"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700485","-312712.9097812358","0.82","1","1","OM-4","LV / OM-4","304.4","------00 Switch Gear_Number","8D19AC"
"confirmed","XR-PLAN","1F","LV","LV","318151.2235700522","-312412.909781245","0.82","1","1","CRB-1-1","LV / CRB-1-1","393.3","------00 Switch Gear_Number","8D137C"
"confirmed","XR-PLAN","1F","LV","LV","317451.2235700486","-312412.9097812348","0.82","1","1","CRB-1-1","LV / CRB-1-1","393.3","------00 Switch Gear_Number","8D1990"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700507","-312027.9369551593","0.82","1","1","OF-5","LV / OF-5","302.5","------00 Switch Gear_Number","8D136C"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700472","-312027.9369551493","0.82","1","1","OF-5","LV / OF-5","302.5","------00 Switch Gear_Number","8D197E"
"confirmed","XR-PLAN","1F","LV","LV","300901.2235700522","-311712.9097812459","0.82","1","1","OM-3","LV / OM-3","304.4","------00 Switch Gear_Number","8D1336"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700485","-311712.9097812358","0.82","1","1","OM-3","LV / OM-3","304.4","------00 Switch Gear_Number","8D18CA"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700507","-311227.9369551593","0.82","1","1","OF-6","LV / OF-6","302.5","------00 Switch Gear_Number","8D139A"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700472","-311227.9369551493","0.82","1","1","OF-6","LV / OF-6","302.5","------00 Switch Gear_Number","8D19B6"
"confirmed","XR-PLAN","1F","LV","LV","307891.0732152816","-311162.9097812385","0.82","1","1","BU-1","LV / BU-1","299.4","------00 Switch Gear_Number","8D1413"
"confirmed","XR-PLAN","1F","LV","LV","306871.073215278","-311162.9097812284","0.82","1","1","BU-1","LV / BU-1","133.0","------00 Switch Gear_Number","8D140F"
"confirmed","XR-PLAN","1F","LV","LV","300901.223570053","-310827.9369551591","0.82","1","1","OM-2","LV / OM-2","310.0","------00 Switch Gear_Number","8D1391"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700494","-310827.9369551489","0.82","1","1","OM-2","LV / OM-2","310.0","------00 Switch Gear_Number","8D19A9"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700507","-310327.9369551868","0.82","1","1","OF-7","LV / OF-7","302.5","------00 Switch Gear_Number","8D136F"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700472","-310327.9369551768","0.82","1","1","OF-7","LV / OF-7","302.5","------00 Switch Gear_Number","8D1981"
"confirmed","XR-PLAN","1F","LV","LV","300901.223570053","-310027.936955159","0.82","1","1","OM-1","LV / OM-1","310.0","------00 Switch Gear_Number","8D1333"
"confirmed","XR-PLAN","1F","LV","LV","301501.2235700494","-310027.9369551488","0.82","1","1","OM-1","LV / OM-1","310.0","------00 Switch Gear_Number","8D18C7"
"confirmed","XR-PLAN","1F","LV","LV","291401.2235700502","-309312.9097812737","0.82","1","1","OF-8","LV / OF-8","297.8","------00 Switch Gear_Number","8D1372"
"confirmed","XR-PLAN","1F","LV","LV","290801.2235700466","-309312.9097812636","0.82","1","1","OF-8","LV / OF-8","297.8","------00 Switch Gear_Number","8D1984"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281222","-301977.9369552543","0.82","1","1","CR-1-9","LV / CR-1-9","360.0","------00 Switch Gear_Number","8D10BC"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281187","-301977.9369552443","0.82","1","1","CR-1-9","LV / CR-1-9","360.0","------00 Switch Gear_Number","8D188D"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281215","-301062.9097813139","0.82","1","1","CR-1-8","LV / CR-1-8","351.0","------00 Switch Gear_Number","8D10C0"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281179","-301062.9097813037","0.82","1","1","CR-1-8","LV / CR-1-8","351.0","------00 Switch Gear_Number","8D1891"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281222","-300177.9369552268","0.82","1","1","CR-1-7","LV / CR-1-7","360.0","------00 Switch Gear_Number","8D10C3"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281187","-300177.9369552167","0.82","1","1","CR-1-7","LV / CR-1-7","360.0","------00 Switch Gear_Number","8D1894"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281215","-299312.909781314","0.82","1","1","CR-1-6","LV / CR-1-6","351.0","------00 Switch Gear_Number","8D10FA"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281179","-299312.9097813037","0.82","1","1","CR-1-6","LV / CR-1-6","351.0","------00 Switch Gear_Number","8D1918"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281215","-298412.909781314","0.82","1","1","CR-1-5","LV / CR-1-5","351.0","------00 Switch Gear_Number","8D10C8"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281179","-298412.9097813037","0.82","1","1","CR-1-5","LV / CR-1-5","351.0","------00 Switch Gear_Number","8D189A"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281222","-297577.9369552006","0.82","1","1","CR-1-4","LV / CR-1-4","360.0","------00 Switch Gear_Number","8D1100"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281187","-297577.9369551905","0.82","1","1","CR-1-4","LV / CR-1-4","360.0","------00 Switch Gear_Number","8D1928"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281222","-296777.9369552006","0.82","1","1","CR-1-3","LV / CR-1-3","360.0","------00 Switch Gear_Number","8D10CB"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281187","-296777.9369551905","0.82","1","1","CR-1-3","LV / CR-1-3","360.0","------00 Switch Gear_Number","8D189D"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281215","-295862.9097812876","0.82","1","1","CR-1-2","LV / CR-1-2","351.0","------00 Switch Gear_Number","8D10FD"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281179","-295862.9097812774","0.82","1","1","CR-1-2","LV / CR-1-2","351.0","------00 Switch Gear_Number","8D1920"
"confirmed","XR-PLAN","1F","LV","LV","296851.2229275705","-295062.9097813007","0.82","1","1","C1-1","LV / C1-1","296.5","------00 Switch Gear_Number","8D10B9"
"confirmed","XR-PLAN","1F","LV","LV","297851.2229275668","-295062.9097812907","0.82","1","1","C1-1","LV / C1-1","296.5","------00 Switch Gear_Number","8D1888"
"confirmed","XR-PLAN","1F","LV","LV","292851.2229281215","-294812.9097812876","0.82","1","1","CR-1-1","LV / CR-1-1","351.0","------00 Switch Gear_Number","8D10D0"
"confirmed","XR-PLAN","1F","LV","LV","291851.2229281179","-294812.9097812774","0.82","1","1","CR-1-1","LV / CR-1-1","351.0","------00 Switch Gear_Number","8D18A3"
"confirmed","XR-PLAN","1F","LV","LV","296851.2229275705","-293962.9097813007","0.82","1","1","C1-2","LV / C1-2","296.5","------00 Switch Gear_Number","8D10EA"
"confirmed","XR-PLAN","1F","LV","LV","297851.2229275668","-293962.9097812906","0.82","1","1","C1-2","LV / C1-2","296.5","------00 Switch Gear_Number","8D18EC"
"confirmed","XR-PLAN","1F","LV","LV","296851.2229275705","-292962.9097813007","0.82","1","1","C1-3","LV / C1-3","296.5","------00 Switch Gear_Number","8D10ED"
"confirmed","XR-PLAN","1F","LV","LV","297851.2229275668","-292962.9097812906","0.82","1","1","C1-3","LV / C1-3","296.5","------00 Switch Gear_Number","8D18EF"
"confirmed","XR-PLAN","1F","LV","LV","296851.2229275706","-291062.9097813007","0.82","1","1","C1-4","LV / C1-4","296.5","------00 Switch Gear_Number","8D10F0"
"confirmed","XR-PLAN","1F","LV","LV","297851.222927567","-291062.9097812906","0.82","1","1","C1-4","LV / C1-4","296.5","------00 Switch Gear_Number","8D18F2"
"confirmed","XR-PLAN","1F","LV","LV","296851.2229275706","-290062.9097813007","0.82","1","1","C1-5","LV / C1-5","296.5","------00 Switch Gear_Number","8D10F3"
"confirmed","XR-PLAN","1F","LV","LV","297851.222927567","-290062.9097812906","0.82","1","1","C1-5","LV / C1-5","296.5","------00 Switch Gear_Number","8D18F5"
"confirmed","XR-PLAN","1F","LV","LV","296851.2229275706","-288962.9097813007","0.82","1","1","C1-6","LV / C1-6","296.5","------00 Switch Gear_Number","8D10F6"
"confirmed","XR-PLAN","1F","LV","LV","297851.222927567","-288962.9097812907","0.82","1","1","C1-6","LV / C1-6","296.5","------00 Switch Gear_Number","8D18F8"
"confirmed","XR-PLAN","1F","LV","LV","142754.7948823418","-242607.8928336326","0.82","1","1","CRB-1-6","LV / CRB-1-6","393.3","------00 Switch Gear_Number","8C93B4"
"confirmed","XR-PLAN","1F","LV","LV","143454.7948823418","-242607.8928336326","0.82","1","1","CRB-1-6","LV / CRB-1-6","393.3","------00 Switch Gear_Number","8CEB8B"
"confirmed","XR-PLAN","1F","LV","LV","131854.6445275718","-242432.9200075471","0.82","1","1","BU-2","LV / BU-2","304.4","------00 Switch Gear_Number","8C9506"
"confirmed","XR-PLAN","1F","LV","LV","132554.6445275718","-242432.9200075471","0.82","1","1","BU-2","LV / BU-2","304.4","------00 Switch Gear_Number","8CECA2"
"confirmed","XR-PLAN","1F","LV","LV","136684.9452371097","-242072.9200074678","0.82","1","1","CRB-1-17","LV / CRB-1-17","445.8","------00 Switch Gear_Number","8CED4E"
"confirmed","XR-PLAN","1F","LV","LV","137384.9452371097","-242072.9200074678","0.82","1","1","CRB-1-17","LV / CRB-1-17","445.8","------00 Switch Gear_Number","8C95B5"
"confirmed","XR-PLAN","1F","LV","LV","142754.7948823427","-241772.920007518","0.82","1","1","CRB-1-5","LV / CRB-1-5","403.8","------00 Switch Gear_Number","8C93AF"
"confirmed","XR-PLAN","1F","LV","LV","143454.7948823427","-241772.920007518","0.82","1","1","CRB-1-5","LV / CRB-1-5","403.8","------00 Switch Gear_Number","8CEB86"
"confirmed","XR-PLAN","1F","LV","LV","126804.7948823418","-241460.7166454187","0.82","1","1","OM-8","LV / OM-8","304.4","------00 Switch Gear_Number","8C92D3"
"confirmed","XR-PLAN","1F","LV","LV","126204.7948823418","-241460.7166454186","0.82","1","1","OM-8","LV / OM-8","304.4","------00 Switch Gear_Number","8CEB25"
"confirmed","XR-PLAN","1F","LV","LV","137004.9452371097","-241172.9200074659","0.82","1","1","CRB-1-16","LV / CRB-1-16","445.8","------00 Switch Gear_Number","8CED51"
"confirmed","XR-PLAN","1F","LV","LV","137704.9452371097","-241172.9200074659","0.82","1","1","CRB-1-16","LV / CRB-1-16","445.8","------00 Switch Gear_Number","8C95B8"
"confirmed","XR-PLAN","1F","LV","LV","142754.7948823418","-240857.892833605","0.82","1","1","CRB-1-4","LV / CRB-1-4","393.3","------00 Switch Gear_Number","8C93AC"
"confirmed","XR-PLAN","1F","LV","LV","143454.7948823418","-240857.892833605","0.82","1","1","CRB-1-4","LV / CRB-1-4","393.3","------00 Switch Gear_Number","8CEB83"
"confirmed","XR-PLAN","1F","LV","LV","116104.7948823404","-240772.9200074909","0.82","1","1","OF-1","LV / OF-1","302.5","------00 Switch Gear_Number","8C9387"
"confirmed","XR-PLAN","1F","LV","LV","116704.7948823404","-240772.9200074909","0.82","1","1","OF-1","LV / OF-1","302.5","------00 Switch Gear_Number","8CEB5E"
"confirmed","XR-PLAN","1F","LV","LV","126204.7948823418","-240457.8928336051","0.82","1","1","OM-7","LV / OM-7","304.4","------00 Switch Gear_Number","8CEB98"
"confirmed","XR-PLAN","1F","LV","LV","126804.7948823418","-240457.8928336051","0.82","1","1","OM-7","LV / OM-7","304.4","------00 Switch Gear_Number","8C93C1"
"confirmed","XR-PLAN","1F","LV","LV","136684.9452371097","-240272.9200074935","0.82","1","1","CRB-1-15","LV / CRB-1-15","445.8","------00 Switch Gear_Number","8CED54"
"confirmed","XR-PLAN","1F","LV","LV","137384.9452371097","-240272.9200074935","0.82","1","1","CRB-1-15","LV / CRB-1-15","445.8","------00 Switch Gear_Number","8C95BB"
"confirmed","XR-PLAN","1F","LV","LV","116104.7948823404","-239972.9200074909","0.82","1","1","OF-2","LV / OF-2","302.5","------00 Switch Gear_Number","8C9399"
"confirmed","XR-PLAN","1F","LV","LV","116704.7948823404","-239972.9200074909","0.82","1","1","OF-2","LV / OF-2","302.5","------00 Switch Gear_Number","8CEB70"
"confirmed","XR-PLAN","1F","LV","LV","142754.7948823418","-239857.892833605","0.82","1","1","CRB-1-3","LV / CRB-1-3","393.3","------00 Switch Gear_Number","8C93A9"
"confirmed","XR-PLAN","1F","LV","LV","143454.7948823418","-239857.892833605","0.82","1","1","CRB-1-3","LV / CRB-1-3","393.3","------00 Switch Gear_Number","8CEB80"
"confirmed","XR-PLAN","1F","LV","LV","126204.7948823427","-239572.9200074631","0.82","1","1","OM-6","LV / OM-6","310.0","------00 Switch Gear_Number","8CEB22"
"confirmed","XR-PLAN","1F","LV","LV","126804.7948823427","-239572.9200074631","0.82","1","1","OM-6","LV / OM-6","310.0","------00 Switch Gear_Number","8C92D0"
"confirmed","XR-PLAN","1F","LV","LV","137004.945237109","-239407.8928335254","0.82","1","1","CRB-1-14","LV / CRB-1-14","434.4","------00 Switch Gear_Number","8CED4B"
"confirmed","XR-PLAN","1F","LV","LV","137704.945237109","-239407.8928335254","0.82","1","1","CRB-1-14","LV / CRB-1-14","434.4","------00 Switch Gear_Number","8C95B2"
"confirmed","XR-PLAN","1F","LV","LV","116104.7948823399","-239047.8928335504","0.82","1","1","OF-3","LV / OF-3","297.8","------00 Switch Gear_Number","8C938A"
"confirmed","XR-PLAN","1F","LV","LV","116704.7948823399","-239047.8928335504","0.82","1","1","OF-3","LV / OF-3","297.8","------00 Switch Gear_Number","8CEB61"
"confirmed","XR-PLAN","1F","LV","LV","142754.7948823418","-238807.8928336051","0.82","1","1","CRB-1-2","LV / CRB-1-2","393.3","------00 Switch Gear_Number","8C93A6"
"confirmed","XR-PLAN","1F","LV","LV","143454.7948823418","-238807.8928336051","0.82","1","1","CRB-1-2","LV / CRB-1-2","393.3","------00 Switch Gear_Number","8CEB7D"
"confirmed","XR-PLAN","1F","LV","LV","126204.7948823429","-238772.920007518","0.82","1","1","OM-5","LV / OM-5","310.0","------00 Switch Gear_Number","8CEB31"
"confirmed","XR-PLAN","1F","LV","LV","126804.7948823429","-238772.920007518","0.82","1","1","OM-5","LV / OM-5","310.0","------00 Switch Gear_Number","8C92DF"
"confirmed","XR-PLAN","1F","LV","LV","116104.7948823399","-238057.8928336053","0.82","1","1","OF-4","LV / OF-4","297.8","------00 Switch Gear_Number","8C938D"
"confirmed","XR-PLAN","1F","LV","LV","116704.7948823399","-238057.8928336053","0.82","1","1","OF-4","LV / OF-4","297.8","------00 Switch Gear_Number","8CEB64"
"confirmed","XR-PLAN","1F","LV","LV","126204.7948823418","-237857.8928335775","0.82","1","1","OM-4","LV / OM-4","304.4","------00 Switch Gear_Number","8CEB95"
"confirmed","XR-PLAN","1F","LV","LV","126804.7948823418","-237857.8928335775","0.82","1","1","OM-4","LV / OM-4","304.4","------00 Switch Gear_Number","8C93BE"
"confirmed","XR-PLAN","1F","LV","LV","142754.7948823418","-237557.8928335766","0.82","1","1","CRB-1-1","LV / CRB-1-1","393.3","------00 Switch Gear_Number","8C93A2"
"confirmed","XR-PLAN","1F","LV","LV","143454.7948823418","-237557.8928335766","0.82","1","1","CRB-1-1","LV / CRB-1-1","393.3","------00 Switch Gear_Number","8CEB79"
"confirmed","XR-PLAN","1F","LV","LV","116104.7948823404","-237172.9200074909","0.82","1","1","OF-5","LV / OF-5","302.5","------00 Switch Gear_Number","8C9390"
"confirmed","XR-PLAN","1F","LV","LV","116704.7948823404","-237172.9200074909","0.82","1","1","OF-5","LV / OF-5","302.5","------00 Switch Gear_Number","8CEB67"
"confirmed","XR-PLAN","1F","LV","LV","126204.7948823418","-236857.8928335775","0.82","1","1","OM-3","LV / OM-3","304.4","------00 Switch Gear_Number","8CEB2E"
"confirmed","XR-PLAN","1F","LV","LV","126804.7948823418","-236857.8928335775","0.82","1","1","OM-3","LV / OM-3","304.4","------00 Switch Gear_Number","8C92DC"
"confirmed","XR-PLAN","1F","LV","LV","116104.7948823404","-236372.9200074909","0.82","1","1","OF-6","LV / OF-6","302.5","------00 Switch Gear_Number","8C93C8"
"confirmed","XR-PLAN","1F","LV","LV","116704.7948823404","-236372.9200074909","0.82","1","1","OF-6","LV / OF-6","302.5","------00 Switch Gear_Number","8CEB9F"
"confirmed","XR-PLAN","1F","LV","LV","132174.6445275713","-236307.8928335702","0.82","1","1","BU-1","LV / BU-1","133.0","------00 Switch Gear_Number","8CECB6"
"confirmed","XR-PLAN","1F","LV","LV","133194.6445275713","-236307.8928335702","0.82","1","1","BU-1","LV / BU-1","299.4","------00 Switch Gear_Number","8CECBA"
