status,coordinate_basis,dataset,floor,space_category,label,drawing_x,drawing_y,confidence,evidence_row_count,source_drawing,source_path,entity_type,layer,handle,handles,floor_bbox_ids
confirmed,XR-PLAN,architecture,3F,SHAFT,PS,173339.1725382004,287579.5889095704,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12B15,12B15,detail1_left | full
confirmed,XR-PLAN,architecture,3F,SHAFT,PS,173219.5144185405,324180.0162599979,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12B14,12B14,detail1_left | full
confirmed,XR-PLAN,architecture,3F,SHAFT,PS(F),165456.9758314025,295731.0366563945,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12B5D,12B5D,detail1_left | full
confirmed,XR-PLAN,architecture,3F,SHAFT,PS(F),165456.9633940179,318256.0324268554,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12B60,12B60,detail1_left | full
confirmed,XR-PLAN,architecture,3F,SHAFT,SHAFT,171782.9246521313,309184.4263205774,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12B48,12B48,detail1_left | full
confirmed,XR-PLAN,architecture,3F,SHAFT,TPS,170919.8655502368,313828.0859787626,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,2A27D,2A27D,detail1_left | full
confirmed,XR-PLAN,architecture,3F,STAIR,ST,176269.3473720383,293955.0135577105,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12B6F,12B6F,detail1_left | full
confirmed,XR-PLAN,architecture,3F,STAIR,ST,176269.3473720383,295530.0227270786,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12B6E,12B6E,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,(24인승),170788.1743666511,475248.6221971161,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13089,13089,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,(24인승),173886.7073541861,475248.6221971161,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1308C,1308C,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,(24인승),92161.0694651995,497303.0018042683,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13032,13032,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,T4 AL.복합판넬(탈부착용),89456.3853173461,508337.8385814422,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1F03B,1F03B,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,방수턱 설치,108543.4378495012,469993.8535177813,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12FC0,12FC0,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,방수턱 설치,161314.6951311436,469993.8535177813,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,12FF0,12FF0,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,비상용,174268.5255360026,477078.3501233294,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1308A,1308A,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,비상용,92542.887647016,499195.9306153192,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13030,13030,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,승객용,171169.9925484676,477078.3501233294,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13087,13087,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,연도,96107.2460100148,482360.5153136298,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13064,13064,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,연도,171469.1947634351,488244.4263205773,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13066,13066,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ARCH_SPACE,추후 증축 영역 (예정),61076.1019425001,481750.731086402,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1301C,1301C,full
confirmed,XR-PLAN,architecture,4F,ELEVATOR,ELEV.#1,170760.0875281152,476128.0408303703,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13088,13088,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ELEVATOR,ELEV.#1,92132.9826266635,498257.4685557804,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13031,13031,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ELEVATOR,ELEV.#2,173858.6205156502,476128.0408303703,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1308B,1308B,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ELEVATOR,화물용 ELEV.#1,92811.7430578377,475758.1596295874,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13085,13085,detail1_left | full
confirmed,XR-PLAN,architecture,4F,ELEVATOR,화물용 ELEV.#2,92811.7430578377,470976.1522584435,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13083,13083,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,B.EPS,92417.7501155604,481930.0172236979,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13063,13063,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,B.TPS,101736.8821254578,489332.0528231301,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13082,13082,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,IT.EPS,172585.9250876662,481150.3176543497,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1307D,1307D,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,IT.EPS,94200.5859107096,488780.0172236974,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13036,13036,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,IT.TPS,101669.7179463524,477832.0515381671,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13051,13051,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,IT.TPS,165269.7183415946,477832.0515381704,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1303A,1303A,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,IT.TPS,165269.7213081811,493030.0158450518,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1307E,1307E,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,IT.TPS,101669.7154416386,493057.0500657834,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13081,13081,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS,95099.8562988844,465779.5889095704,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13037,13037,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS,173339.1725382004,465779.5889095704,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13034,13034,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS,95183.8970508333,502380.0162599979,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13035,13035,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS,173219.5144185405,502380.0162599979,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13033,13033,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS(F),101856.9633795712,474181.036620688,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13068,13068,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS(F),165456.9633940179,474181.0366321633,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1307C,1307C,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS(F),101856.9626128431,496456.0324268554,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13080,13080,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,PS(F),165456.9633940179,496456.0324268554,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1307F,1307F,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,SHAFT,95572.4970276523,481500.5153136298,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13065,13065,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,SHAFT,170934.4457810726,487384.4263205773,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13067,13067,detail1_left | full
confirmed,XR-PLAN,architecture,4F,SHAFT,TPS,170919.8655502368,492028.0859787625,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,2A27E,2A27E,detail1_left | full
confirmed,XR-PLAN,architecture,4F,STAIR,ST,176269.3473720383,472155.0135577105,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1308E,1308E,detail1_left | full
confirmed,XR-PLAN,architecture,4F,STAIR,ST,176269.3473720383,473730.022727079,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1308D,1308D,detail1_left | full
confirmed,XR-PLAN,architecture,4F,STAIR,ST,95794.344021542,499455.0167110845,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13038,13038,detail1_left | full
confirmed,XR-PLAN,architecture,4F,STAIR,ST,97419.3440215383,499455.0167110845,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13039,13039,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,(24인승),170788.1743666511,653382.5122886302,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AAE,13AAE,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,(24인승),173886.7073541861,653382.5122886302,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AB1,13AB1,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,(24인승),92161.0694651995,675479.6733113679,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A57,13A57,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,비상용,174268.5255360026,655271.4341541959,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AAF,13AAF,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,비상용,92542.887647016,677440.9454103524,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A55,13A55,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,승객용,171169.9925484676,655271.4341541959,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AAC,13AAC,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,연도,96107.2460100148,660560.5153136298,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A89,13A89,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,연도,171469.1947634351,666444.4263205777,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A8B,13A8B,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ARCH_SPACE,추후 증축 영역 (예정),61076.1019425001,659950.7310864024,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,139E6,139E6,full
confirmed,XR-PLAN,architecture,5F,ELEVATOR,ELEV.#1,170760.0875281152,654328.0408303703,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AAD,13AAD,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ELEVATOR,ELEV.#1,92132.9826266635,676457.4685557804,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A56,13A56,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ELEVATOR,ELEV.#2,173858.6205156502,654328.0408303703,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AB0,13AB0,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ELEVATOR,화물용 ELEV.#1,92811.7430578377,653958.1596295873,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AAA,13AAA,detail1_left | full
confirmed,XR-PLAN,architecture,5F,ELEVATOR,화물용 ELEV.#2,92811.7430578377,649176.1522584439,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA8,13AA8,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,B.EPS,92417.7501155604,660130.0172236979,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A88,13A88,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,B.TPS,101736.8821254578,667532.0528231305,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA7,13AA7,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,IT.EPS,172585.9250876662,659350.3176543501,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA2,13AA2,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,IT.EPS,94200.5859107096,666980.0172236974,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A5B,13A5B,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,IT.TPS,101669.7179463524,656032.0515381671,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A76,13A76,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,IT.TPS,165269.7183415946,656032.0515381703,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A5F,13A5F,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,IT.TPS,165269.7213081811,671230.0158450517,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA3,13AA3,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,IT.TPS,101669.7154416386,671257.0500657833,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA6,13AA6,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS,95099.8562988844,643979.5889095704,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A5C,13A5C,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS,173339.1725382004,643979.5889095704,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A59,13A59,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS,95183.8970508333,680580.0162599983,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A5A,13A5A,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS,173219.5144185405,680580.0162599983,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A58,13A58,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS(F),101856.9758248683,652131.0366563911,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A8D,13A8D,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS(F),165456.9633940179,652381.0366321632,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA1,13AA1,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS(F),101856.9626128431,674656.0324268553,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA5,13AA5,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,PS(F),165456.9633940179,674656.0324268553,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AA4,13AA4,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,SHAFT,95572.4970276523,659700.5153136298,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A8A,13A8A,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,SHAFT,170934.4457810726,665584.4263205777,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A8C,13A8C,detail1_left | full
confirmed,XR-PLAN,architecture,5F,SHAFT,TPS,170919.8655502368,670228.0859787629,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,2A27F,2A27F,detail1_left | full
confirmed,XR-PLAN,architecture,5F,STAIR,ST,176269.3473720383,650355.0135577105,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AB3,13AB3,detail1_left | full
confirmed,XR-PLAN,architecture,5F,STAIR,ST,176269.3473720383,651930.022727079,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13AB2,13AB2,detail1_left | full
confirmed,XR-PLAN,architecture,5F,STAIR,ST,95794.344021542,677655.0167110844,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A5D,13A5D,detail1_left | full
confirmed,XR-PLAN,architecture,5F,STAIR,ST,97419.3440215383,677655.0167110844,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,13A5E,13A5E,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,(24인승),173916.062223522,831656.0026716406,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1410B,1410B,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,(24인승),92132.023895951,853729.2111689805,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14110,14110,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,10대(기계공사),131882.7826012354,850424.7844607432,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1409F,1409F,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,2대(기계공사),155655.758219963,832463.7244475998,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,140A0,140A0,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,방수턱 설치,148121.5435371045,825331.3368062575,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14040,14040,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,방수턱 설치,148121.5435371045,831463.1354624389,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,140ED,140ED,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,버퍼탱크(기계공사),155186.3449854758,821927.7656324732,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14074,14074,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,버퍼탱크(기계공사),131087.1309241261,856262.016926388,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1403F,1403F,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,비상용,174268.5255360026,833501.4299416302,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14109,14109,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,비상용,92513.8363499884,855598.759875417,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1410E,1410E,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,연도,96107.2460100148,838760.5153136298,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14116,14116,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,연도,172054.0067661759,844600.5892109263,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14106,14106,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,오픈트랜치(W:300),101826.8609176297,846672.7394348939,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14048,14048,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,캣워크,149297.8810590077,842135.9702250881,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29CA2,29CA2,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,캣워크,149297.8810590077,855955.3707621007,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29C9D,29C9D,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,커버트랜치(W:300),101826.8609176297,850995.0175449701,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1404B,1404B,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,프리쿨링 냉동기,155238.5261982549,833863.2156280612,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14103,14103,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ARCH_SPACE,프리쿨링 냉동기,131708.5627911966,851824.2756412046,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14102,14102,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ELEVATOR,ELEV.#1,92132.9826266635,854657.4685557804,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1410F,1410F,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ELEVATOR,ELEV.#2,173858.6205156502,832528.0408303703,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1410A,1410A,detail1_left | full
confirmed,XR-PLAN,architecture,6F,ELEVATOR,화물용 ELEV.#1,92811.7430578377,832158.1596295873,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14118,14118,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,IT.EPS,172585.9250876662,837550.3176543501,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14108,14108,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,IT.EPS,94200.5859107096,845180.0172236974,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14112,14112,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,PS,95099.8562988844,822179.5889095704,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14113,14113,detail1_left | full
